titre,realisateur,adresse,organisme_demandeur,type_de_tournage,ardt,date_debut,date_fin,x,y
SIMONE BENLOULOU,MYRIAM AZIZA,10  SQUARE  DE CLIGNANCOURT,INCOGNITA,LONG METRAGE,18ème,2016-09-26,2016-09-26,48.893009, 2.34697
SIMONE BENLOULOU,MYRIAM AZIZA,42  RUE  DES SAULES,INCOGNITA,LONG METRAGE,18ème,2016-10-05,2016-10-05,48.890213, 2.340424
SIMONE BENLOULOU,MYRIAM AZIZA,42  RUE  DES SAULES,INCOGNITA,LONG METRAGE,18ème,2016-10-06,2016-10-06,48.890213, 2.340424
SIMONE BENLOULOU,MYRIAM AZIZA,42  RUE  DES SAULES,INCOGNITA,LONG METRAGE,18ème,2016-10-07,2016-10-07,48.890213, 2.340424
SIMONE BENLOULOU,MYRIAM AZIZA,PLACE  JULES JOFFRIN,INCOGNITA,LONG METRAGE,18ème,2016-09-26,2016-09-26,48.892435, 2.344613
SIMONE BENLOULOU,MYRIAM AZIZA,PLACE  MICHEL PETRUCCIANI,INCOGNITA,LONG METRAGE,18ème,2016-09-26,2016-09-26,48.890011, 2.327497
SIMONE BENLOULOU,MYRIAM AZIZA,RUE  HERMEL,INCOGNITA,LONG METRAGE,18ème,2016-09-26,2016-09-26,48.892567, 2.345185
STARS 80 LA SUITE,THOMAS LANGMANN,42  RUE  DES SAULES,LA PETITE REINE,LONG METRAGE,18ème,2016-09-02,2016-09-02,48.890213, 2.340424
STAY WITH ME,XIANCHENG DENG,PARVIS  DU SACRE COEUR,PARIS 818 MEDIA,SERIE TELEVISEE,18ème,2016-03-29,2016-03-29,48.886199, 2.342895
STAY WITH ME,XIANCHENG DENG,PLACE  SAINT PIERRE,PARIS 818 MEDIA,SERIE TELEVISEE,18ème,2016-03-29,2016-03-29,48.884326, 2.343816
STAY WITH ME,XIANCHENG DENG,RUE  FOYATIER,PARIS 818 MEDIA,SERIE TELEVISEE,18ème,2016-03-29,2016-03-29,48.885347, 2.34234
STAY WITH ME,XIANCHENG DENG,RUE  MAURICE UTRILLO,PARIS 818 MEDIA,SERIE TELEVISEE,18ème,2016-03-29,2016-03-29,48.88628, 2.344359
STAY WITH ME,XIANCHENG DENG,SQUARE  JEHAN RICTUS,PARIS 818 MEDIA,SERIE TELEVISEE,18ème,2016-03-29,2016-03-29,48.8925, 2.349552
THE AFFAIR,JEFFREY REINER,RUE  DES TROIS FRERES/RUE YVONNE LE TAC,GEM FILMS,SERIE TELEVISEE,18ème,2016-11-30,2016-11-30,48.884112, 2.340082
THE COLLECTION,DAN ZEFF,42  RUE  LEPIC,FEDERATION ENTERTAINMENT,SERIE TELEVISEE,18ème,2016-05-24,2016-05-24,48.886101, 2.334527
THE COLLECTION,DAN ZEFF,RUE  ANDRE ANTOINE,FEDERATION ENTERTAINMENT,SERIE TELEVISEE,18ème,2016-05-24,2016-05-24,48.88377, 2.337688
THE COLLECTION,DAN ZEFF,SQUARE  BLEUSTEIN BLANCHET,FEDERATION ENTERTAINMENT,SERIE TELEVISEE,18ème,2016-05-23,2016-05-23,48.890015, 2.335632
THE PACKAGE,CHANG KEUN CHUN,1/11  RUE  FOYATIER,BH PARIS MEDIA PRODUCTIONS,SERIE TELEVISEE,18ème,2016-10-13,2016-10-13,48.885663, 2.342313
THE PACKAGE,CHANG KEUN CHUN,1/11  RUE  FOYATIER,BH PARIS MEDIA PRODUCTIONS,SERIE TELEVISEE,18ème,2016-10-14,2016-10-14,48.885663, 2.342313
THE PACKAGE,CHANG KEUN CHUN,1/5  RUE  SAINT ELEUTHERE,BH PARIS MEDIA PRODUCTIONS,SERIE TELEVISEE,18ème,2016-10-13,2016-10-13,48.88567, 2.342206
THE PACKAGE,CHANG KEUN CHUN,11/19  BOULEVARD  DE CLICHY,BH PARIS MEDIA PRODUCTIONS,SERIE TELEVISEE,18ème,2016-10-13,2016-10-13,48.883667, 2.333761
THE PACKAGE,CHANG KEUN CHUN,2/14  RUE  NORVINS,BH PARIS MEDIA PRODUCTIONS,SERIE TELEVISEE,18ème,2016-10-13,2016-10-13,48.886916, 2.340396
THE PACKAGE,CHANG KEUN CHUN,2/18  RUE  DE STEINKERQUE,BH PARIS MEDIA PRODUCTIONS,SERIE TELEVISEE,18ème,2016-10-13,2016-10-13,48.884222, 2.343434
THE PACKAGE,CHANG KEUN CHUN,34/38  RUE  DU CHEVALIER DE LA BARRE,BH PARIS MEDIA PRODUCTIONS,SERIE TELEVISEE,18ème,2016-10-14,2016-10-14,48.887303, 2.344012
THE PACKAGE,CHANG KEUN CHUN,PARVIS  DU SACRE COEUR,BH PARIS MEDIA PRODUCTIONS,SERIE TELEVISEE,18ème,2016-10-14,2016-10-14,48.886199, 2.342895
THE PACKAGE,CHANG KEUN CHUN,PLACE  DU TERTRE,BH PARIS MEDIA PRODUCTIONS,SERIE TELEVISEE,18ème,2016-10-13,2016-10-13,48.886576, 2.340543
THE PACKAGE,CHANG KEUN CHUN,PLACE  SAINT PIERRE,BH PARIS MEDIA PRODUCTIONS,SERIE TELEVISEE,18ème,2016-10-13,2016-10-13,48.884326, 2.343816
THE PACKAGE,CHANG KEUN CHUN,PLACE  SAINT PIERRE,BH PARIS MEDIA PRODUCTIONS,SERIE TELEVISEE,18ème,2016-10-14,2016-10-14,48.884326, 2.343816
UN CAFE AVEC...,SAMBA MBALLO,12/24  RUE  DE LA GOUTTE D'OR,6 COM,SERIE TELEVISEE,18ème,2016-07-03,2016-07-03,48.885077, 2.352792
UN CAFE AVEC...,SAMBA MBALLO,46/176  BOULEVARD  MAX DORMOY,6 COM,SERIE TELEVISEE,18ème,2016-07-09,2016-07-09,48.887296, 2.35968
UN CAFE AVEC...,SAMBA MBALLO,85/165  RUE  MARCADET,6 COM,SERIE TELEVISEE,18ème,2016-07-05,2016-07-05,48.891356, 2.337103
UN CAFE AVEC...,SAMBA MBALLO,BOULEVARD  BARBES,6 COM,SERIE TELEVISEE,18ème,2016-05-02,2016-05-02,48.887506, 2.34951
UN CAFE AVEC...,SAMBA MBALLO,RUE  DE LA GOUTTE D'OR,6 COM,SERIE TELEVISEE,18ème,2016-05-02,2016-05-02,48.88508, 2.352684
UN CAFE AVEC...,SAMBA MBALLO,RUE  DU COLONEL GILLON,6 COM,SERIE TELEVISEE,18ème,2016-05-02,2016-05-02,48.900466, 2.339897
UN CAFE AVEC...,SAMBA MBALLO,RUE  LOUIS ROLLAND,6 COM,SERIE TELEVISEE,18ème,2016-05-02,2016-05-02,48.89449, 2.329339
UNE SAISON EN FRANCE,MAHAMAT-SALEH HAROUN,90  RUE  DE LA CHAPELLE,PILI FILMS,LONG METRAGE,18ème,2016-11-25,2016-11-25,48.896899, 2.35968
04:04:02,SOPHIE LEVY,PARC  DES BUTTES CHAUMONT,SOFILMS,SERIE TELEVISEE,19ème,2016-05-07,2016-05-07,48.879186, 2.387537
10%/SAISON 2,JEANNE HERRY,69/91  RUE  DE BELLEVILLE,MON VOISIN PRODUCTIONS,SERIE TELEVISEE,19ème,2016-09-14,2016-09-14,48.873777, 2.384688
10%/SAISON 2,JEANNE HERRY,95  QUAI  DE SEINE,MON VOISIN PRODUCTIONS,SERIE TELEVISEE,19ème,2016-09-16,2016-09-16,48.886466, 2.373834
10%/SAISON 2,JEANNE HERRY,PLACE  DE JOINVILLE,MON VOISIN PRODUCTIONS,SERIE TELEVISEE,19ème,2016-10-03,2016-10-03,48.889425, 2.380262
10%/SAISON 2,JEANNE HERRY,PONT  DE LA RUE CRIMEE,MON VOISIN PRODUCTIONS,SERIE TELEVISEE,19ème,2016-09-16,2016-09-16,48.885821, 2.382394
10%/SAISON 2,JEANNE HERRY,QUAI  DE LA LOIRE,MON VOISIN PRODUCTIONS,SERIE TELEVISEE,19ème,2016-10-03,2016-10-03,48.885571, 2.375345
10%/SAISON 2,JEANNE HERRY,QUAI  DE LA SEINE,MON VOISIN PRODUCTIONS,SERIE TELEVISEE,19ème,2016-10-03,2016-10-03,48.886466, 2.373834
10%/SAISON 2,JEANNE HERRY,RUE  DE NANTES,MON VOISIN PRODUCTIONS,SERIE TELEVISEE,19ème,2016-10-03,2016-10-03,48.891991, 2.381936
10%/SAISON 2,JEANNE HERRY,RUE  ET PONT DE CRIMEE,MON VOISIN PRODUCTIONS,SERIE TELEVISEE,19ème,2016-10-03,2016-10-03,48.885821, 2.382394
ALIBI.COM,PHILIPPE LACHEAU,PARC  DES BUTTES CHAUMONT,FECHNER FILMS,LONG METRAGE,19ème,2016-05-26,2016-05-27,48.879186, 2.387537
AMANT DOUBLE,FRANCOIS OZON,3  AVENUE  PAUL DOUMER,MANDARIN FILMS,LONG METRAGE,19ème,2016-12-06,2016-12-06,48.882861, 2.381239
BAD BUZZ,STEPHANE KAZANDJIAN,4  RUE  BURNOUF,ECHO FILMS,LONG METRAGE,19ème,2016-07-11,2016-07-11,48.875397, 2.373936
BEFIKRE,ADITYA CHOPRA,33  AVENUE  SECRETAN/SUPERMARCHE LES 5 FERMES,FIRSTEP,LONG METRAGE,19ème,2016-05-12,2016-05-12,48.881383, 2.373733
BEFIKRE,ADITYA CHOPRA,PARC  DES BUTTES CHAUMONT,FIRSTEP,LONG METRAGE,19ème,2016-04-28,2016-04-28,48.879186, 2.387537
BITTER FLOWERS,OLIVIER MEYS,16/24  RUE  DE BELLEVILLE,MILLE ET UNE FILMS,LONG METRAGE,19ème,2016-09-29,2016-09-29,48.875537, 2.391546
BITTER FLOWERS,OLIVIER MEYS,35/41  BOULEVARD  DE LA VILLETTE ET SUR LE TERRE-PLEIN,MILLE ET UNE FILMS,LONG METRAGE,19ème,2016-09-28,2016-09-28,48.878667, 2.370574
BITTER FLOWERS,OLIVIER MEYS,BOULEVARD  DE LA VILLETTE,MILLE ET UNE FILMS,LONG METRAGE,19ème,2016-10-03,2016-10-03,48.878667, 2.370574
BITTER FLOWERS,OLIVIER MEYS,RUE  DE BELLEVILLE,MILLE ET UNE FILMS,LONG METRAGE,19ème,2016-10-03,2016-10-03,48.875537, 2.391546
BITTER FLOWERS,OLIVIER MEYS,RUE  JULES ROMAIN,MILLE ET UNE FILMS,LONG METRAGE,19ème,2016-10-03,2016-10-03,48.873433, 2.377922
BLACKPILLS/VIRGIN,NATH DUMONT,70  RUE  DE MEAUX,TOGETHER MEDIA 2,SERIE TELEVISEE,19ème,2016-08-05,2016-08-05,48.88322, 2.37655
BLACKPILLS/VIRGIN,NATH DUMONT,70  RUE  DE MEAUX,TOGETHER MEDIA 2,SERIE TELEVISEE,19ème,2016-08-08,2016-08-12,48.88322, 2.37655
BLACKPILLS/VIRGIN,NATH DUMONT,70  RUE  DE MEAUX,TOGETHER MEDIA 2,SERIE TELEVISEE,19ème,2016-08-15,2016-08-18,48.88322, 2.37655
C'EST TOUT POUR MOI,L. COLBEAU JUSTIN,3  VILLA  MARCEL LODS,LGM CINEMA,LONG METRAGE,19ème,2016-03-08,2016-03-08,48.875419, 2.377377
C'EST TOUT POUR MOI,L. COLBEAU JUSTIN,RUE  ARMAND CARREL,LGM CINEMA,LONG METRAGE,19ème,2016-03-10,2016-03-10,48.88279, 2.376744
C'EST TOUT POUR MOI,L. COLBEAU JUSTIN,RUE  DE LA MARSEILLAISE,LGM CINEMA,LONG METRAGE,19ème,2016-03-11,2016-03-11,48.888735, 2.398081
C'EST TOUT POUR MOI,L. COLBEAU JUSTIN,RUE  DE MEAUX,LGM CINEMA,LONG METRAGE,19ème,2016-03-10,2016-03-10,48.882728, 2.375637
C'EST TOUT POUR MOI,L. COLBEAU JUSTIN,RUE  DU CHEMIN DE FER,LGM CINEMA,LONG METRAGE,19ème,2016-03-10,2016-03-10,48.899573, 2.391171
C'EST TOUT POUR MOI,L. COLBEAU JUSTIN,RUE  LALLY TOLLENDAL,LGM CINEMA,LONG METRAGE,19ème,2016-03-10,2016-03-10,48.883069, 2.374119
C'EST TOUT POUR MOI,L. COLBEAU JUSTIN,RUE  MANIN,LGM CINEMA,LONG METRAGE,19ème,2016-03-10,2016-03-10,48.882981, 2.385916
C'EST TOUT POUR MOI,L. COLBEAU JUSTIN,RUE  PETIT,LGM CINEMA,LONG METRAGE,19ème,2016-03-10,2016-03-10,48.885369, 2.385804
CA C'EST LA FAMILLE,TEDDY LUSSI MODESTE,205  BOULEVARD  SERRURIER,KAZAK PRODUCTIONS,LONG METRAGE,19ème,2016-09-09,2016-09-09,48.895129, 2.394148
CHEFS - SAISON 2,ARNAUD MALHERBE,3  VILLA  MARCEL LODS,CALT PRODUCTION,SERIE TELEVISEE,19ème,2016-07-01,2016-07-01,48.875419, 2.377377
CHERCHEZ LA FEMME,SOU ABADI,BOULEVARD  SERRURIER,THE FILM,LONG METRAGE,19ème,2016-05-12,2016-05-12,48.882512, 2.396264
CHERCHEZ LA FEMME,SOU ABADI,PLACE  RHIN ET DANUBE,THE FILM,LONG METRAGE,19ème,2016-05-12,2016-05-12,48.882152, 2.392917
COEXISTER,FABRICE EBOUE,32 BIS  RUE  DES BOIS,EUROPA CORP,LONG METRAGE,19ème,2016-12-07,2016-12-07,48.878365, 2.399675
COEXISTER,FABRICE EBOUE,9  RUE  DE L'ORME,EUROPA CORP,LONG METRAGE,19ème,2016-12-07,2016-12-07,48.87817, 2.400169
COEXISTER,FABRICE EBOUE,PROMENADE  ERIC TABARLY FACE AU 70 QUAI DE LA LOIRE,EUROPA CORP,LONG METRAGE,19ème,2016-11-16,2016-11-16,48.886553, 2.377371
DEVLET AILE VE BEN,ÖZGÜR YILDIZ,9  RUE  BELLOT,ACORT,LONG METRAGE,19ème,2016-01-15,2016-01-15,48.886048, 2.367332
EMMA,ALFRED LOT,108  RUE  DE MEAUX,MANDARIN CINEMA,SERIE TELEVISEE,19ème,2016-02-26,2016-02-26,48.885417, 2.381279
ENGRENAGES SAISON 6/N° 7 A 12,FREDERIC MERMOUD,1/3  RUE  HENRI RIBIERE,SON ET LUMIERE,SERIE TELEVISEE,19ème,2016-10-04,2016-10-04,48.876358, 2.395117
ENGRENAGES SAISON 6/N° 7 A 12,FREDERIC MERMOUD,1/3  RUE  HENRI RIBIERE,SON ET LUMIERE,SERIE TELEVISEE,19ème,2016-10-06,2016-10-06,48.876358, 2.395117
ENGRENAGES SAISON 6/N° 7 A 12,FREDERIC MERMOUD,15  RUE  HENRI RIBIERE,SON ET LUMIERE,SERIE TELEVISEE,19ème,2016-10-10,2016-10-10,48.877158, 2.395414
ENGRENAGES SAISON 6/N° 7 A 12,FREDERIC MERMOUD,150  AVENUE  DE FLANDRES,SON ET LUMIERE,SERIE TELEVISEE,19ème,2016-11-17,2016-11-17,48.89396, 2.381427
ENGRENAGES SAISON 6/N° 7 A 12,FREDERIC MERMOUD,PLACE  DES FETES,SON ET LUMIERE,SERIE TELEVISEE,19ème,2016-10-04,2016-10-04,48.877481, 2.393126
ENGRENAGES SAISON 6/N° 7 A 12,FREDERIC MERMOUD,PLACE  DES FETES,SON ET LUMIERE,SERIE TELEVISEE,19ème,2016-10-06,2016-10-06,48.877481, 2.393126
ENGRENAGES/SAISON 6/N° 1 A 6,FREDERIC JARDIN,38  RUE  DE CRIMEE,SON ET LUMIERE,SERIE TELEVISEE,19ème,2016-05-23,2016-05-23,48.879353, 2.390022
ENGRENAGES/SAISON 6/N° 1 A 6,FREDERIC JARDIN,RUE  DE L'ENCHEVAL,SON ET LUMIERE,SERIE TELEVISEE,19ème,2016-05-23,2016-05-23,48.879176, 2.389117
FLORA63,STEPHANE ROBELIN,19/21/23  RUE  DE BELLEVILLE,ICI ET LA PRODUCTIONS,LONG METRAGE,19ème,2016-05-12,2016-05-12,48.872794, 2.378965
FLORA63,STEPHANE ROBELIN,21/23  RUE  DE BELLEVILLE,ICI ET LA PRODUCTIONS,LONG METRAGE,19ème,2016-05-10,2016-05-10,48.872794, 2.378965
FLORA63,STEPHANE ROBELIN,34 ET 39  RUE  DE BELLEVILLE,ICI ET LA PRODUCTIONS,LONG METRAGE,19ème,2016-05-12,2016-05-12,48.872951, 2.380028
FLORA63,STEPHANE ROBELIN,39  RUE  DE BELLEVILLE,ICI ET LA PRODUCTIONS,LONG METRAGE,19ème,2016-05-11,2016-05-11,48.872951, 2.380028
FLORA63,STEPHANE ROBELIN,5  RUE  DE BELLEVILLE,ICI ET LA PRODUCTIONS,LONG METRAGE,19ème,2016-05-10,2016-05-10,48.872458, 2.377741
FLORA63,STEPHANE ROBELIN,51  RUE  DE BELLEVILLE,ICI ET LA PRODUCTIONS,LONG METRAGE,19ème,2016-05-10,2016-05-10,48.873179, 2.381093
FLORA63,STEPHANE ROBELIN,8 ET 24  RUE  DE BELLEVILLE,ICI ET LA PRODUCTIONS,LONG METRAGE,19ème,2016-05-11,2016-05-11,48.875537, 2.391546
FLORA63,STEPHANE ROBELIN,MARCHE*  DE BELLEVILLE,ICI ET LA PRODUCTIONS,LONG METRAGE,19ème,2016-05-10,2016-05-10,48.875537, 2.391546
FLORA63,STEPHANE ROBELIN,RUE  RAMPAL,ICI ET LA PRODUCTIONS,LONG METRAGE,19ème,2016-05-11,2016-05-11,48.873877, 2.379653
HEROÏNE(S),AUDREY ESTROUGO,159  AVENUE  JEAN JAURES,ELZEVIR FILMS,SERIE TELEVISEE,19ème,2016-04-12,2016-04-12,48.887216, 2.386497
HEROÏNE(S),AUDREY ESTROUGO,43/45  RUE  PETIT,ELZEVIR FILMS,SERIE TELEVISEE,19ème,2016-04-12,2016-04-12,48.885336, 2.384879
HEROÏNE(S),AUDREY ESTROUGO,9  RUE  ANDRE DANJON,ELZEVIR FILMS,SERIE TELEVISEE,19ème,2016-04-12,2016-04-12,48.884843, 2.3845
IL A DEJA TES YEUX,LUCIEN JEAN BAPTISTE,PARC  DES BUTTES CHAUMONT,NOLITA CINEMA,LONG METRAGE,19ème,2016-02-15,2016-02-15,48.879186, 2.387537
INSIDE/OUT,MICHEL REILHAC,BASSIN  DE LA VILLETTE,SMALL BANG,SERIE TELEVISEE,19ème,2016-08-10,2016-08-10,48.876995, 2.387721
INSIDE/OUT,MICHEL REILHAC,PLACE  DE LA BATAILLE DE STALINGRAD,SMALL BANG,SERIE TELEVISEE,19ème,2016-08-10,2016-08-10,48.883612, 2.369581
IRIS/EX CHAOS,JALIL LESPERT,3  AVENUE  DE LAUMIERE,WY PRODUCTIONS,LONG METRAGE,19ème,2016-02-02,2016-02-02,48.882861, 2.381239
IRIS/EX CHAOS,JALIL LESPERT,307 AU 317  RUE  DE BELLEVILLE,WY PRODUCTIONS,LONG METRAGE,19ème,2016-03-10,2016-03-10,48.876556, 2.403746
IRIS/EX CHAOS,JALIL LESPERT,32  RUE  DE THIONVILLE,WY PRODUCTIONS,LONG METRAGE,19ème,2016-02-02,2016-02-02,48.889879, 2.384949
JE VAIS MIEUX,JEAN PIERRE AMERIS,7  SQUARE  BOLIVAR,EUROPA CORP,LONG METRAGE,19ème,2016-12-21,2016-12-21,48.875771, 2.383364
JEUNE FEMME,LEONOR SERRAILLE,70  RUE  RIQUET,BLUE MONDAY PRODUCTIONS,LONG METRAGE,19ème,2016-03-04,2016-03-04,48.888892, 2.372782
JEUNE FEMME,LEONOR SERRAILLE,PONT  DU METRO STALIGNRAD (SOUS LE PONT),BLUE MONDAY PRODUCTIONS,LONG METRAGE,19ème,2016-03-04,2016-03-04,48.878159, 2.39629
JUST DIVORCED,MAXIME GOVARE,3/5  PLACE  RHIN ET DANUBE,LES IMPRODUCTIBLES,LONG METRAGE,19ème,2016-10-03,2016-10-03,48.882182, 2.393117
JUST DIVORCED,MAXIME GOVARE,33  AVENUE  SECRETAN,LES IMPRODUCTIBLES,LONG METRAGE,19ème,2016-09-26,2016-09-26,48.881383, 2.373733
JUST DIVORCED,MAXIME GOVARE,33  AVENUE  SECRETAN (SUPERETTE LES 5 FERMES),LES IMPRODUCTIBLES,LONG METRAGE,19ème,2016-09-27,2016-09-27,48.881383, 2.373733
JUST DIVORCED,MAXIME GOVARE,34  QUAI  DE LA MARNE,LES IMPRODUCTIBLES,LONG METRAGE,19ème,2016-09-28,2016-09-28,48.890336, 2.384201
JUST DIVORCED,MAXIME GOVARE,PARC  DES BUTTES CHAUMONT,LES IMPRODUCTIBLES,LONG METRAGE,19ème,2016-09-27,2016-09-27,48.879186, 2.387537
JUST DIVORCED,MAXIME GOVARE,PARC  DES BUTTES CHAUMONT,LES IMPRODUCTIBLES,LONG METRAGE,19ème,2016-09-29,2016-09-29,48.879186, 2.387537
JUST DIVORCED,MAXIME GOVARE,PASSERELLE*  DU BASSIN DE LA VILLETTE,LES IMPRODUCTIBLES,LONG METRAGE,19ème,2016-09-14,2016-09-14,48.876995, 2.387721
JUST DIVORCED,MAXIME GOVARE,PLACE  RHIN ET DANUBE,LES IMPRODUCTIBLES,LONG METRAGE,19ème,2016-09-26,2016-09-26,48.882152, 2.392917
JUST DIVORCED,MAXIME GOVARE,RUE  CARDUCCI ET VILLA FLEURIE,LES IMPRODUCTIBLES,LONG METRAGE,19ème,2016-09-29,2016-09-29,48.877759, 2.386817
JUST DIVORCED,MAXIME GOVARE,RUE  DAVID D'ANGERS,LES IMPRODUCTIBLES,LONG METRAGE,19ème,2016-09-26,2016-09-26,48.882223, 2.392631
JUST DIVORCED,MAXIME GOVARE,RUE  DE LA FRATERNITE,LES IMPRODUCTIBLES,LONG METRAGE,19ème,2016-09-26,2016-09-26,48.881538, 2.393702
L'AMANT D'UN JOUR,PHILIPPE GARREL,15  RUE  DES FETES,SBS FILMS,LONG METRAGE,19ème,2016-07-04,2016-07-04,48.876379, 2.392113
L'AMANT D'UN JOUR,PHILIPPE GARREL,17  RUE  DE LA VILLETTE,SBS FILMS,LONG METRAGE,19ème,2016-07-29,2016-07-29,48.875613, 2.387337
L'AMANT D'UN JOUR,PHILIPPE GARREL,2  RUE  DE LA PALESTINE,SBS FILMS,LONG METRAGE,19ème,2016-07-29,2016-07-29,48.875523, 2.389677
L'AMANT D'UN JOUR,PHILIPPE GARREL,2  RUE  MELINGUE,SBS FILMS,LONG METRAGE,19ème,2016-07-17,2016-07-17,48.874598, 2.386248
L'AMANT D'UN JOUR,PHILIPPE GARREL,22  RUE  DES LILAS,SBS FILMS,LONG METRAGE,19ème,2016-07-12,2016-07-12,48.879595, 2.396648
L'AMANT D'UN JOUR,PHILIPPE GARREL,22  RUE  DES LILAS,SBS FILMS,LONG METRAGE,19ème,2016-07-24,2016-07-24,48.879595, 2.396648
L'AMANT D'UN JOUR,PHILIPPE GARREL,3  PLACE  DU RHIN ET DANUBE,SBS FILMS,LONG METRAGE,19ème,2016-07-01,2016-07-01,48.88224, 2.393081
L'AMANT D'UN JOUR,PHILIPPE GARREL,3  PLACE  DU RHIN ET DANUBE,SBS FILMS,LONG METRAGE,19ème,2016-07-07,2016-07-07,48.88224, 2.393081
L'AMANT D'UN JOUR,PHILIPPE GARREL,59  RUE  MOUZAIA,SBS FILMS,LONG METRAGE,19ème,2016-07-21,2016-07-21,48.880475, 2.396149
L'AMANT D'UN JOUR,PHILIPPE GARREL,60/70  BOULEVARD  SERRURIER,SBS FILMS,LONG METRAGE,19ème,2016-07-07,2016-07-07,48.881712, 2.39652
L'AMANT D'UN JOUR,PHILIPPE GARREL,66  RUE  DU PRE SAINT GERVAIS,SBS FILMS,LONG METRAGE,19ème,2016-06-27,2016-06-27,48.878816, 2.397859
L'AMANT D'UN JOUR,PHILIPPE GARREL,70  BOULEVARD  SERRURIER,SBS FILMS,LONG METRAGE,19ème,2016-07-21,2016-07-21,48.881712, 2.39652
L'AMANT D'UN JOUR,PHILIPPE GARREL,BOULEVARD  SERRURIER (NIVEAU METRO TELEGRAPHE),SBS FILMS,LONG METRAGE,19ème,2016-07-24,2016-07-24,48.882512, 2.396264
L'AMANT D'UN JOUR,PHILIPPE GARREL,PLACE  DES FETES,SBS FILMS,LONG METRAGE,19ème,2016-07-04,2016-07-04,48.877481, 2.393126
L'AMANT D'UN JOUR,PHILIPPE GARREL,PLACE  DES FETES,SBS FILMS,LONG METRAGE,19ème,2016-07-06,2016-07-06,48.877481, 2.393126
L'AMANT D'UN JOUR,PHILIPPE GARREL,RUE  DAVID D'ANGERS,SBS FILMS,LONG METRAGE,19ème,2016-07-21,2016-07-21,48.882223, 2.392631
L'AMANT D'UN JOUR,PHILIPPE GARREL,RUE  DE ROMAINVILLE,SBS FILMS,LONG METRAGE,19ème,2016-07-06,2016-07-06,48.877446, 2.401305
L'AMANT D'UN JOUR,PHILIPPE GARREL,RUE  DE ROMAINVILLE,SBS FILMS,LONG METRAGE,19ème,2016-07-17,2016-07-17,48.877446, 2.401305
L'AMANT D'UN JOUR,PHILIPPE GARREL,RUE  DES FESSART/DE LA VILLETTE (ANGLE),SBS FILMS,LONG METRAGE,19ème,2016-07-04,2016-07-04,48.876995, 2.387721
L'AMANT D'UN JOUR,PHILIPPE GARREL,RUE  FESSART,SBS FILMS,LONG METRAGE,19ème,2016-07-04,2016-07-04,48.876847, 2.385166
L'AMANT D'UN JOUR,PHILIPPE GARREL,RUE  FESSART,SBS FILMS,LONG METRAGE,19ème,2016-07-17,2016-07-17,48.876847, 2.385166
L'AMANT D'UN JOUR,PHILIPPE GARREL,RUE  FESSART,SBS FILMS,LONG METRAGE,19ème,2016-07-29,2016-07-29,48.876847, 2.385166
L'AMANT D'UN JOUR,PHILIPPE GARREL,RUE  MOUZAIA,SBS FILMS,LONG METRAGE,19ème,2016-07-20,2016-07-20,48.88018, 2.39445
LA MELODIE,RACHID HAMI,209  RUE  DE BELLEVILLE,MIZAR FILMS,LONG METRAGE,19ème,2016-06-28,2016-06-28,48.875516, 2.394263
LA MELODIE,RACHID HAMI,209  RUE  DE BELLEVILLE,MIZAR FILMS,LONG METRAGE,19ème,2016-06-30,2016-06-30,48.875516, 2.394263
LA MELODIE,RACHID HAMI,209  RUE  DE BELLEVILLE,MIZAR FILMS,LONG METRAGE,19ème,2016-08-02,2016-08-02,48.875516, 2.394263
LA MELODIE,RACHID HAMI,23  RUE  DU DOCTEUR POTAIN,MIZAR FILMS,LONG METRAGE,19ème,2016-06-10,2016-06-10,48.877122, 2.397805
LA MELODIE,RACHID HAMI,23  RUE  DU DOCTEUR POTAIN,MIZAR FILMS,LONG METRAGE,19ème,2016-06-13,2016-06-14,48.877122, 2.397805
LA MELODIE,RACHID HAMI,23  RUE  DU DOCTEUR POTAIN,MIZAR FILMS,LONG METRAGE,19ème,2016-06-15,2016-06-15,48.877122, 2.397805
LA MELODIE,RACHID HAMI,23  RUE  DU DOCTEUR POTAIN,MIZAR FILMS,LONG METRAGE,19ème,2016-06-16,2016-06-16,48.877122, 2.397805
LA MELODIE,RACHID HAMI,23  RUE  DU DOCTEUR POTAIN,MIZAR FILMS,LONG METRAGE,19ème,2016-06-17,2016-06-17,48.877122, 2.397805
LA MELODIE,RACHID HAMI,23  RUE  DU DOCTEUR POTAIN,MIZAR FILMS,LONG METRAGE,19ème,2016-06-27,2016-06-27,48.877122, 2.397805
LA MELODIE,RACHID HAMI,7  RUE  DES BOIS,MIZAR FILMS,LONG METRAGE,19ème,2016-06-29,2016-06-29,48.878289, 2.397554
LA MELODIE,RACHID HAMI,7  RUE  JEAN QUARRE/COLLEGE GUILLAUME BUDE,MIZAR FILMS,LONG METRAGE,19ème,2016-07-04,2016-07-08,48.87683, 2.396256
LA MELODIE,RACHID HAMI,7  RUE  JEAN QUARRE/COLLEGE GUILLAUME BUDE,MIZAR FILMS,LONG METRAGE,19ème,2016-07-11,2016-07-15,48.87683, 2.396256
LA MELODIE,RACHID HAMI,7  RUE  JEAN QUARRE/COLLEGE GUILLAUME BUDE,MIZAR FILMS,LONG METRAGE,19ème,2016-07-18,2016-07-22,48.87683, 2.396256
